countryid,aclp_code,shcode,country,year,pr,cl,fh,fh_neg,polity2,democ2,exclude_new,pres,pres_new,wb_corr,cpi_ti,parties_ti_gcb,officials_ti_gcb,parl_ti_gcb,abuse_bt,policy_bt,maj_govt_dpi,maj_ajps_dpi,pctwomen,enpp,ethnic_frac,press,press2,press3,gdpc,log_gdp,imports_pctgdp,exports_pctgdp,fdi,pop_size,trade_impexp,trade_fdipop,pct_protestant,federal,bicameral,elecyear_lower,elecsys_lower,m_lower,timing_lower,pers_lower,upper_elecyear,upper_ballot,upper_vote,upper_pool,upper_avgm,cohab,pres_power,quota_elec,quota_reserved,quota,region,region1,region2,region3,region4,region5,region6,region7,region8,region9,region10
31,55,58,El Salvador,2006,2,3,2.5,-2.5,7,1,0,2,1,-.22034,4,,,,6,5,30,43.529411,10.7,3.04,.1978,42,2,42,3053.871051168601,8.0241652,46.16699100303492,25.6820497339723,241130000,6074487,71.849037,39.695534,21.2,0,0,1,2,4.57,0,1,,,,,,0,5,0,0,0,7,0,0,0,0,0,0,1,0,0,0
31,55,58,El Salvador,2007,2,3,2.5,-2.5,7,1,0,2,1,-.29361,4,,,,,,30,42.777779,16.7,3.04,.1978,42,2,42,3295.416324365648,8.1002874,48.29469432824834,25.88274500246209,1550510000,6100868,74.177437,254.1458,21.2,0,0,0,2,4.57,0,1,,,,,,0,5,0,0,0,7,0,0,0,0,0,0,1,0,0,0
31,55,58,El Salvador,2008,2,3,2.5,-2.5,7,1,0,2,1,-.37055,3.9,4.43,3.95,3.44,6,5,30,42.105263,16.7,3.04,.1978,42,2,42,3496.297002036665,8.1594601,49.69856749568382,26.88162008305726,903050000,6129628,76.580185,147.32542,21.2,0,0,0,2,4.57,0,1,,,,,,0,5,0,0,0,7,0,0,0,0,0,0,1,0,0,0
31,55,58,El Salvador,2009,2,3,2.5,-2.5,8,1,0,2,1,-.19221,3.4,4.43,3.95,3.44,,,30,41.5,19,2.94,.1978,43,2,43,3353.828138100257,8.1178579,38.67479792846426,23.19684429601665,368730000,6160423,61.871643,59.854656,21.2,0,0,1,2,4.57,0,1,,,,,,0,5,0,0,0,7,0,0,0,0,0,0,1,0,0,0
31,55,58,El Salvador,2010,2,3,2.5,-2.5,8,1,0,2,1,-.21907,3.6,3.4,3,2.7,6,5,30,40.952381,19,2.94,.1978,42,2,42,3460.023287609077,8.1490307,43.20768717419812,25.9129452722852,261890000,6192993,69.120636,42.288116,21.2,0,0,0,2,4.57,0,1,,,,,,0,5,0,0,0,7,0,0,0,0,0,0,1,0,0,0
32,159,281,Estonia,1991,2,3,2.5,-2.5,6,1,1,0,0,,,,,,,,,,5.7,3.3,.5062,F,1,28,,,,,,1561314,,,52,0,,,,,,,,,,,,0,,0,0,0,9,0,0,0,0,0,0,0,0,1,0
32,159,281,Estonia,1992,3,3,3,-3,6,1,1,0,0,,,,,,,,,,13.7,5.9,.5062,PF,2,45,,,,,82271988.64446209,1533091,,53.664127,52,0,,,,,,,,,,,,0,,0,0,0,9,0,0,0,0,0,0,0,0,1,0
32,159,281,Estonia,1993,3,2,2.5,-2.5,6,1,1,0,0,,,,,,,,60,60,13.7,5.9,.5062,28,1,28,,,,,162224912.53887,1494128,,108.57497,52,0,0,0,2,8.42,,5,,,,,,0,,0,0,0,9,0,0,0,0,0,0,0,0,1,0
32,159,281,Estonia,1994,3,2,2.5,-2.5,6,1,1,0,0,,,,,,,,60,60,13.7,5.9,.5062,25,1,25,,,,,214426829.532783,1462514,,146.61523,52,0,0,0,2,8.42,,5,,,,,,0,,0,0,0,9,0,0,0,0,0,0,0,0,1,0
32,159,281,Estonia,1995,2,2,2,-2,6,1,1,0,0,,,,,,,,30,50,12.9,4.15,.5062,24,1,24,2629.016593898142,7.8743653,75.64465772432932,68.07318166049954,201489377.942859,1436634,143.71783,140.25102,52,0,0,1,2,9.18,,5,,,,,,0,,0,0,0,9,0,0,0,0,0,0,0,0,1,0
32,159,281,Estonia,1996,1,2,1.5,-1.5,6,1,1,0,0,-.06234,,,,,,,30,45,12.9,4.15,.5062,22,1,22,3339.855118522216,8.1136827,72.86365023380608,61.87985034211836,150222440.213003,1415594,134.7435,106.11972,52,0,0,0,2,9.18,,5,,,,,,0,,0,0,0,9,0,0,0,0,0,0,0,0,1,0
32,159,281,Estonia,1997,1,2,1.5,-1.5,6,1,1,0,0,,,,,,,,30,42,12.9,4.15,.5062,20,1,20,3609.827749663754,8.1914158,82.61205305432868,71.74319133883398,266223909.418108,1399535,154.35524,190.22311,52,0,0,0,2,9.18,,5,,,,,,0,,0,0,0,9,0,0,0,0,0,0,0,0,1,0
32,159,281,Estonia,1998,1,2,1.5,-1.5,6,1,1,0,0,.568097,5.7,,,,,,30,40,12.9,4.15,.5062,20,1,20,4035.562750358959,8.3029013,84.59011702425735,74.55949478269336,580524122.692358,1386156,159.14961,418.80142,52,0,0,0,2,9.18,,5,,,,,,0,,0,0,0,9,0,0,0,0,0,0,0,0,1,0
32,159,281,Estonia,1999,1,2,1.5,-1.5,7,1,0,0,0,,5.7,,,,,,30,38.57143,17.8,5.5,.5062,20,1,20,4150.035855127003,8.3308725,75.34524715964228,70.44441707349846,305183394.217294,1375654,145.78966,221.84604,52,0,0,1,2,9.18,,5,,,,,,0,,0,0,0,9,0,0,0,0,0,0,0,0,1,0
32,159,281,Estonia,2000,1,2,1.5,-1.5,9,1,0,0,0,.66921,5.7,,,,,,60,41.25,17.8,5.5,.5062,20,1,20,4143.927188877754,8.3293991,88.20064839451737,84.59438003970888,387310291.627957,1369515,172.79503,282.80835,52,0,0,0,2,9.18,,5,,,,,,0,,0,0,0,9,0,0,0,0,0,0,0,0,1,0
32,159,281,Estonia,2001,1,2,1.5,-1.5,9,1,0,0,0,,5.6,,,,,,60,43.333332,17.8,5.5,.5062,18,1,18,4572.912847959438,8.427906,82.30278286641409,79.82719517076062,542494433.003924,1364101,162.12997,397.69376,52,0,0,0,2,9.18,,5,,,,,,0,,0,0,0,9,0,0,0,0,0,0,0,0,1,0
32,159,281,Estonia,2002,1,2,1.5,-1.5,9,1,0,0,0,.637033,5.6,,,,,,30,42,17.8,5.5,.5062,17,1,17,5386.393513724563,8.5916309,78.28828840414027,70.93081422937099,284522766.955546,1358644,149.2191,209.41672,52,0,0,0,2,9.18,,5,,,,,,0,,0,0,0,9,0,0,0,0,0,0,0,0,1,0
32,159,281,Estonia,2003,1,2,1.5,-1.5,9,1,0,0,0,.778832,5.5,,,,,,30,40.909092,18.8,4.67,.5062,17,1,17,7270.28482804435,8.891551,76.68020048400601,69.19015013361778,918990576.60876,1353557,145.87035,678.94489,52,0,0,1,2,8.42,,5,,,,,,0,,0,0,0,9,0,0,0,0,0,0,0,0,1,0
32,159,281,Estonia,2004,1,1,1,-1,9,1,0,0,0,.9236180000000001,6,3.5,,3.1,,,60,42.5,18.8,4.67,.5062,17,1,17,8912.790096718818,9.0952425,80.12951626542161,73.07457613468701,965817445.1935641,1349290,153.20409,715.79681,52,0,0,0,2,8.42,,5,,,,,,0,,0,0,0,9,0,0,0,0,0,0,0,0,1,0
32,159,281,Estonia,2005,1,1,1,-1,9,1,0,0,0,.964575,6.4,3.5,,3.1,,,60,43.846153,18.8,4.67,.5062,16,1,16,10330.24485990372,9.2428312,84.2176055519286,77.71823604639724,3127298002.1,1346097,161.93584,2323.2339,52,0,0,0,2,8.42,,5,,,,,,0,,0,0,0,9,0,0,0,0,0,0,0,0,1,0
32,159,281,Estonia,2006,1,1,1,-1,9,1,0,0,0,.933824,6.7,3.5,,3.1,9,8,60,45,18.8,4.67,.5062,16,1,16,12503.12326998973,9.4337339,82.94500701974489,72.7001374077725,2212181185.4,1343547,155.64514,1646.5231,52,0,0,0,2,8.42,,5,,,,,,0,,0,0,0,9,0,0,0,0,0,0,0,0,1,0
32,159,281,Estonia,2007,1,1,1,-1,9,1,0,0,0,.908563,6.5,,,,,,60,46,22.8,4.37,.5062,16,1,16,16392.72106785156,9.7045927,76.30216436207948,67.07219933538278,3429043145.3,1341672,143.37436,2555.7983,52,0,0,1,2,8.42,,5,,,,,,0,,0,0,0,9,0,0,0,0,0,0,0,0,1,0
32,159,281,Estonia,2008,1,1,1,-1,9,1,0,0,0,.917601,6.6,,,,9,9,60,46.875,22.8,4.37,.5062,15,1,15,17738.5231043752,9.783494,75.08731082654249,71.04791470332798,1873250284.8,1340675,146.13522,1397.2441,52,0,0,0,2,8.42,,5,,,,,,0,,0,0,0,9,0,0,0,0,0,0,0,0,1,0
32,159,281,Estonia,2009,1,1,1,-1,9,1,0,0,0,.963443,6.6,,,,,,60,47.64706,22.8,4.37,.5062,17,1,17,14264.01147979486,9.5654945,59.30444639833742,65.05424475173852,1866721130.3,1340271,124.35869,1392.7938,52,0,0,0,2,8.42,,5,,,,,,0,,0,0,0,9,0,0,0,0,0,0,0,0,1,0
32,159,281,Estonia,2010,1,1,1,-1,9,1,0,0,0,.910927,6.5,,,,9,9,60,48.333332,22.8,4.34,.5062,18,1,18,14062.23423509328,9.5512476,72.70137613718084,79.42915791017057,2051657297.3,1340161,152.13054,1530.9036,52,0,0,0,2,8.42,,5,,,,,,0,,0,0,0,9,0,0,0,0,0,0,0,0,1,0
33,-9996,-9999,Ethiopia,1995,4,5,4.5,-4.5,1,1,1,0,0,,,,,,,,60,60,2,1.2,.7235,57,2,57,135.3879514417069,4.9081445,15.72603700505381,9.689070642062831,14140000,57042197,25.415108,.24788667,18.6,1,0,1,1,1,,10,,,,,,0,,0,0,0,1,1,0,0,0,0,0,0,0,0,0
33,-9996,-9999,Ethiopia,1996,4,5,4.5,-4.5,1,1,1,0,0,-1.15606,,,,,,,100,80,2,1.2,.7235,62,3,62,143.5708522228258,4.9668288,16.27849800530848,9.264121524122688,21930000,58774378,25.54262,.37312177,18.6,1,0,0,1,1,,10,,,,,,0,,0,0,0,1,1,0,0,0,0,0,0,0,0,0
33,-9996,-9999,Ethiopia,1997,4,5,4.5,-4.5,1,1,1,0,0,,,,,,,,100,86.666664,2,1.2,.7235,62,3,62,142.3781327237031,4.9584866,17.86662403073941,11.36537669620604,288490000,60481739,29.232,4.7698693,18.6,1,0,0,1,1,,10,,,,,,0,,0,0,0,1,1,0,0,0,0,0,0,0,0,0
33,-9996,-9999,Ethiopia,1998,4,4,4,-4,1,1,1,0,0,-.6942199999999999,,,,,,,100,90,2,1.2,.7235,64,3,64,125.5216408248307,4.832478,20.50848755612472,12.86946393200562,260670000,62174171,33.377953,4.1925769,18.6,1,0,0,1,1,,10,,,,,,0,,0,0,0,1,1,0,0,0,0,0,0,0,0,0
33,-9996,-9999,Ethiopia,1999,5,5,5,-5,1,1,1,0,0,,,,,,,,100,92,2,1.2,.7235,62,3,62,115.8927677728988,4.7526655,24.03921752738654,11.72689827856025,69980000,63868806,35.766117,1.0956836,18.6,1,0,0,1,1,,10,,,,,,0,,0,0,0,1,1,0,0,0,0,0,0,0,0,0
33,-9996,-9999,Ethiopia,2000,5,5,5,-5,1,1,1,0,0,-.49332,3.2,,,,,,100,93.333336,7.7,4.1,.7235,64,3,64,123.6809167535893,4.8177052,23.97114632096987,12.03327571720082,134640000,65577897,36.004421,2.0531309,18.6,1,0,1,1,1,,10,,,,,,0,,0,0,0,1,1,0,0,0,0,0,0,0,0,0
33,-9996,-9999,Ethiopia,2001,5,5,5,-5,1,1,1,0,0,,,,,,,,60,88.571426,7.7,4.1,.7235,61,3,61,119.5089966571289,4.7833915,23.72528304937745,11.99928954679759,349400000,67303731,35.724571,5.1913915,18.6,0,0,0,1,1,,10,,,,,,0,,0,0,0,1,1,0,0,0,0,0,0,0,0,0
33,-9996,-9999,Ethiopia,2002,5,5,5,-5,1,1,1,0,0,-.73206,3.5,,,,,,60,85,7.7,4.1,.7235,64,3,64,112.5173127949287,4.7231073,26.60442390386528,12.60430971534003,255000000,69040669,39.208733,3.6934752,18.6,0,0,0,1,1,,10,,,,,,0,,0,0,0,1,1,0,0,0,0,0,0,0,0,0
33,-9996,-9999,Ethiopia,2003,5,5,5,-5,1,1,1,0,0,-.69776,2.5,,,,,,60,82.222221,7.7,4.1,.7235,66,3,66,120.6338039413122,4.7927594,27.4143966498462,13.31704261282827,465000000,70784012,40.731438,6.5692801,18.6,0,0,0,1,1,,10,,,,,,0,,0,0,0,1,1,0,0,0,0,0,0,0,0,0
33,-9996,-9999,Ethiopia,2004,5,5,5,-5,1,1,1,0,0,-.70096,2.3,,,,,,60,80,7.7,4.1,.7235,68,3,68,138.3675767211708,4.9299135,31.57939019321113,14.90175192586431,545100000,72526620,46.481144,7.515861,18.6,0,0,0,1,1,,10,,,,,,0,,0,0,0,1,1,0,0,0,0,0,0,0,0,0
33,-9996,-9999,Ethiopia,2005,5,5,5,-5,1,1,1,0,0,-.77562,2.2,3.6,,3.2,,,60,78.181816,21.9,2.3,.7235,75,3,75,165.4322388442141,5.1085615,35.47949909647365,15.09963752048938,265111675.48,74263861,50.579136,3.5698612,18.6,0,0,1,1,1,,10,,,,,,0,,0,0,0,1,1,0,0,0,0,0,0,0,0,0
33,-9996,-9999,Ethiopia,2006,5,5,5,-5,1,1,1,0,0,-.62564,2.4,3.6,,3.2,3,3,60,76.666664,21.9,2.3,.7235,77,3,77,199.1432698426576,5.2940245,36.58613953861011,13.88238790280701,545257102.1799999,75993403,50.468529,7.1750584,18.6,0,0,0,1,1,,10,,,,,,0,,0,0,0,1,1,0,0,0,0,0,0,0,0,0
33,-9996,-9999,Ethiopia,2007,5,5,5,-5,1,1,1,0,0,-.61252,2.4,3.6,,3.2,,,60,75.384613,21.9,2.3,.7235,76,3,76,246.8196042397413,5.5086579,32.02634066824446,12.72817864646188,222000572.99,77718436,44.75452,2.8564725,18.6,0,0,0,1,1,,10,,,,,,0,,0,0,0,1,1,0,0,0,0,0,0,0,0,0
33,-9996,-9999,Ethiopia,2008,5,5,5,-5,1,1,1,0,0,-.65338,2.6,,,,3,3,60,74.285713,21.9,2.3,.7235,76,3,76,325.5720148309175,5.7855835,30.83498026649276,11.40412621030997,108537543.97,79446419,42.239105,1.3661729,18.6,0,0,0,1,1,,10,,,,,,0,,0,0,0,1,1,0,0,0,0,0,0,0,0,0
33,-9996,-9999,Ethiopia,2009,5,5,5,-5,1,1,1,0,0,-.73339,2.7,,,,,,60,73.333336,21.9,2.3,.7235,78,3,78,350.7562775459704,5.8600917,28.90823888337414,10.57751950182106,221459581.36,81187751,39.48576,2.7277462,18.6,0,0,0,1,1,,10,,,,,,0,,0,0,0,1,1,0,0,0,0,0,0,0,0,0
34,130,146,Fiji,1990,6,4,5,-5,5,1,1,0,0,,,,,,,,,,4.5,,.5479000000000001,PF,2,55,1835.589151727816,7.515121,67.15656565656566,62.34343434343435,91903054.99440099,728390,129.5,126.17287,55.4,0,0,0,1,1.35,,10,,,,,,0,,0,0,0,5,0,0,0,0,1,0,0,0,0,0
34,130,146,Fiji,1991,6,4,5,-5,5,1,1,0,0,,,,,,,,,,4.5,,.5479000000000001,PF,2,55,1882.109860328284,7.5401487,60.50440744368266,57.31145935357493,5150595.62233258,735262,117.81586,7.005116,55.4,0,0,0,1,1.35,,10,,,,,,0,,0,0,0,5,0,0,0,0,1,0,0,0,0,0
34,130,146,Fiji,1992,4,3,3.5,-3.5,5,1,1,0,0,,,,,,,,,,8.800000000000001,3.71,.5479000000000001,PF,2,55,2057.779811478804,7.6293831,54.91465056682448,51.91764756982148,103593446.178703,744396,106.8323,139.16443,55.4,0,0,1,1,1.35,,10,,,,,,0,,0,0,0,5,0,0,0,0,1,0,0,0,0,0
34,130,146,Fiji,1993,4,3,3.5,-3.5,5,1,1,0,0,,,,,,,,30,30,8.800000000000001,3.71,.5479000000000001,55,2,55,2166.181831474013,7.6807213,59.44874082887171,52.37755304382312,91193591.8016572,754981,111.82629,120.78925,55.4,0,0,0,1,1.35,,10,,,,,,0,,0,0,0,5,0,0,0,0,1,0,0,0,0,0
34,130,146,Fiji,1994,4,3,3.5,-3.5,5,1,1,0,0,,,,,,,,60,45,8.800000000000001,3.23,.5479000000000001,56,2,56,2383.734575882484,7.7764235,59.45217781769196,56.42119443197127,67548877.31580301,765725,115.87337,88.215584,55.4,0,0,1,1,1.35,,10,,,,,,0,,0,0,0,5,0,0,0,0,1,0,0,0,0,0
34,130,146,Fiji,1995,4,3,3.5,-3.5,5,1,1,0,0,,,,,,,,60,50,4.3,3.23,.5479000000000001,57,2,57,2540.250345799749,7.8400178,58.84730592948139,59.29120502363853,69542545.6269258,775651,118.13851,89.657005,55.4,0,0,0,1,1.35,,10,,,,,,0,,0,0,0,5,0,0,0,0,1,0,0,0,0,0
34,130,146,Fiji,1996,4,3,3.5,-3.5,5,1,1,0,0,.441139,,,,,,,60,52.5,4.3,3.23,.5479000000000001,60,2,60,2713.433737463064,7.9059701,58.84538152610441,62.84805890227577,2422860.40048457,784713,121.69344,3.0875752,55.4,0,0,0,1,1.35,,10,,,,,,0,,0,0,0,5,0,0,0,0,1,0,0,0,0,0
34,130,146,Fiji,1997,4,3,3.5,-3.5,5,1,1,0,0,,,,,,,,60,54,4.3,3.23,.5479000000000001,60,2,60,2640.049166586382,7.8785529,58.44001190830605,61.0399920611293,15585225.2065042,793165,119.48,19.64941,55.4,0,0,0,1,1.35,,10,,,,,,0,,0,0,0,5,0,0,0,0,1,0,0,0,0,0
34,130,146,Fiji,1998,4,3,3.5,-3.5,5,1,1,0,0,.134677,,,,,,,60,55,4.3,3.23,.5479000000000001,59,2,59,2069.209214041723,7.634922,58.30421970410426,60.80444754989824,107005343.556275,800685,119.10867,133.64224,55.4,0,0,0,1,1.35,,10,,,,,,0,,0,0,0,5,0,0,0,0,1,0,0,0,0,0
34,130,146,Fiji,1999,2,3,2.5,-2.5,6,1,1,0,0,,,,,,,,60,55.714287,11.3,3.17,.5479000000000001,58,2,58,2406.87323535791,7.7860837,61.42001934488798,61.02266488902831,-33204290.1567557,806927,122.44269,-41.149063,55.4,0,0,1,1,1,,10,,,,,,0,,0,0,0,5,0,0,0,0,1,0,0,0,0,0
34,130,146,Fiji,2000,6,3,4.5,-4.5,5,1,1,0,0,.034094,,,,,,,60,56.25,11.3,3.17,.5479000000000001,44,2,44,2074.747318025935,7.6375947,70.26341247870171,65.15851948060643,591375.114626119,811718,135.42194,.72854751,55.4,0,0,0,1,1,,10,,,,,,0,,0,0,0,5,0,0,0,0,1,0,0,0,0,0
34,130,146,Fiji,2001,4,3,3.5,-3.5,5,1,1,0,0,,,,,,,,60,56.666668,11.3,3.17,.5479000000000001,33,2,33,2037.485389434071,7.6194715,68.72539450159802,60.67382849450004,41301661.8470268,814780,129.39922,50.690571,55.4,0,0,1,1,1,,10,,,,,,0,,0,0,0,5,0,0,0,0,1,0,0,0,0,0
34,130,146,Fiji,2002,4,3,3.5,-3.5,5,1,1,0,0,.029611,,,,,,,60,57,5.7,3.17,.5479000000000001,29,1,29,2257.270879995439,7.7219119,63.92405345996384,61.48471555036971,30674592.4352293,816336,125.40877,37.575939,55.4,0,0,0,1,1,,10,,,,,,0,,0,0,0,5,0,0,0,0,1,0,0,0,0,0
34,130,146,Fiji,2003,4,3,3.5,-3.5,5,1,1,0,0,-.2896,,,,,,,60,57.272728,5.7,3.17,.5479000000000001,29,1,29,2833.5069692215,7.9492702,68.24655948649725,59.86720117816648,40313853.1329201,817339,128.11375,49.323296,55.4,0,0,0,1,1,,10,,,,,,0,,0,0,0,5,0,0,0,0,1,0,0,0,0,0
34,130,146,Fiji,2004,4,3,3.5,-3.5,6,1,1,0,0,-.084,,,,,,,60,57.5,8.5,3.17,.5479000000000001,30,1,30,3329.874927573809,8.1106901,70.41595000391388,53.81476145443929,250618684.707101,819102,124.23071,305.96762,55.4,0,0,0,1,1,,10,,,,,,0,,0,0,0,5,0,0,0,0,1,0,0,0,0,0
34,130,146,Fiji,2005,4,3,3.5,-3.5,6,1,1,0,0,-.6136,4,,,,,,60,57.692307,8.5,3.17,.5479000000000001,28,1,28,3655.357180369108,8.203949,65.10145205740257,52.90918917813252,159640030.9,822553,118.01064,194.07872,55.4,0,0,0,1,1,,10,,,,,,0,,0,0,0,5,0,0,0,0,1,0,0,0,0,0
35,106,122,Finland,1990,1,1,1,-1,10,1,0,1,0,,,,,,,,60,60,31.5,4.93,.1315,F,1,17,27852.29212789183,10.234671,24.08415065609745,22.53011778404765,812172838.2191761,4986431,46.614269,162.87659,85.09999999999999,0,0,0,2,13.3,0,3,,,,,,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0,1
35,106,122,Finland,1991,1,1,1,-1,10,1,0,1,0,,,,,,,,60,60,39,5.23,.1315,F,1,17,24991.46167827648,10.126289,22.62224673480643,21.65530351925085,-232904201.903945,5013740,44.27755,-46.453186,85.09999999999999,0,0,1,2,13.3,0,3,,,,,,1,5,0,0,0,10,0,0,0,0,0,0,0,0,0,1
35,106,122,Finland,1992,1,1,1,-1,10,1,0,1,0,,,,,,,,60,60,39,5.23,.1315,F,1,17,21850.73355640106,9.9919901,25.15571726323145,25.96894088165488,396369713.714145,5041992,51.124657,78.613716,85.09999999999999,0,0,0,2,13.3,0,3,,,,,,1,5,0,0,0,10,0,0,0,0,0,0,0,0,0,1
35,106,122,Finland,1993,1,1,1,-1,10,1,0,1,0,,,,,,,,60,60,39,5.23,.1315,17,1,17,17240.23291773765,9.7550011,27.26481874299879,31.81709845794504,863526070.917892,5066447,59.081917,170.44017,85.09999999999999,0,0,0,2,13.3,0,3,,,,,,1,5,0,0,0,10,0,0,0,0,0,0,0,0,0,1
35,106,122,Finland,1994,1,1,1,-1,10,1,0,1,0,,,,,,,,60,60,39,5.23,.1315,15,1,15,19776.73638412429,9.8922615,29.09483733767703,34.79593683543731,1495765796.20749,5088333,63.890774,293.9599,85.09999999999999,0,0,0,2,13.3,0,3,,,,,,1,5,0,0,0,10,0,0,0,0,0,0,0,0,0,1
35,106,122,Finland,1995,1,1,1,-1,10,1,0,1,0,,9.119999999999999,,,,,,60,60,33.5,4.88,.1315,15,1,15,25609.13824136562,10.150704,28.99108927381745,36.47255996002665,1044126140.65185,5107790,65.463646,204.41838,85.09999999999999,0,0,1,2,13.3,0,3,,,,,,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,1
35,106,122,Finland,1996,1,1,1,-1,10,1,0,1,0,2.363779,9.050000000000001,,,,,,60,60,33.5,4.88,.1315,15,1,15,25037.85380829481,10.128144,30.22666976021628,37.226498269966,1118243130.06727,5124573,67.453171,218.21196,85.09999999999999,0,0,0,2,13.3,0,3,,,,,,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,1
35,106,122,Finland,1997,1,1,1,-1,10,1,0,1,0,,9.48,,,,,,60,60,33.5,4.88,.1315,15,1,15,23928.2112384565,10.082813,31.35779474762526,38.76047681132427,2128500261.16286,5139835,70.118271,414.11841,85.09999999999999,0,0,0,2,13.3,0,3,,,,,,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,1
35,106,122,Finland,1998,1,1,1,-1,10,1,0,1,0,2.371031,9.6,,,,,,60,60,33.5,4.88,.1315,15,1,15,25179.59982840302,10.133789,30.49618026082259,38.57636477437388,12028620490.4545,5153498,69.072548,2334.0691,85.09999999999999,0,0,0,2,13.3,0,3,,,,,,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,1
35,106,122,Finland,1999,1,1,1,-1,10,1,0,1,0,,9.800000000000001,,,,,,60,60,36.5,5.15,.1315,15,1,15,25229.59581697599,10.135773,29.69318432648523,38.83143532181719,4649170220.86788,5165474,68.52462,900.04718,85.09999999999999,0,0,1,2,13.3,0,3,,,,,,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,1
35,106,122,Finland,2000,1,1,1,-1,10,1,0,1,0,2.576003,10,,,,,,60,60,36.5,5.15,.1315,14,1,14,23529.53845837895,10.066011,34.43700593819736,43.57653466469987,9125450413.00775,5176209,78.013542,1762.9602,85.09999999999999,0,0,0,2,13.3,0,3,,,,,,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,1
35,106,122,Finland,2001,1,1,1,-1,10,1,0,1,0,,9.9,,,,,,60,60,36.5,5.15,.1315,10,1,10,24025.11823282485,10.086855,32.13916489575556,41.50752397909368,3739441306.60126,5188008,73.64669,720.78558,85.09999999999999,0,0,0,2,13.3,0,3,,,,,,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,1
35,106,122,Finland,2002,1,1,1,-1,10,1,0,1,0,2.461971,9.699999999999999,,,,,,60,60,36.5,5.15,.1315,10,1,10,25993.83996610272,10.165615,31.29359675869847,40.52740765492948,8275937526.51948,5200598,71.821007,1591.3434,85.09999999999999,0,0,0,2,13.3,0,3,,,,,,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,1
35,106,122,Finland,2003,1,1,1,-1,10,1,0,1,0,2.479164,9.699999999999999,,,,,,60,60,37.5,4.93,.1315,9,1,9,31508.87522553049,10.358025,31.87911853831829,38.7003456308278,3472352073.15317,5213014,70.579468,666.09302,85.09999999999999,0,0,1,2,13.3,0,3,,,,,,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,1
35,106,122,Finland,2004,1,1,1,-1,10,1,0,1,0,2.523305,9.699999999999999,3,,2.6,,,60,60,37.5,4.93,.1315,9,1,9,36162.6560148878,10.495782,33.33902512708024,39.86182076103661,2870776242.19486,5228172,73.200844,549.09753,85.09999999999999,0,0,0,2,13.3,0,3,,,,,,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,1
35,106,122,Finland,2005,1,1,1,-1,10,1,0,1,0,2.355309,9.6,3.1,,2.7,,,60,60,37.5,4.93,.1315,9,1,9,37318.79731791569,10.527252,37.66840925115449,41.76104783743783,10875828408,5246096,79.429459,2073.1279,85.09999999999999,0,0,0,2,13.3,0,3,,,,,,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,1
35,106,122,Finland,2006,1,1,1,-1,10,1,0,1,0,2.590772,9.6,3,,2.6,,,60,60,37.5,4.93,.1315,9,1,9,39487.05405823109,10.583728,40.77338400748047,45.49392211866196,4631613348,5266268,86.267303,879.48682,85.09999999999999,0,0,0,2,13.3,0,3,,,,,,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,1
35,106,122,Finland,2007,1,1,1,-1,10,1,0,1,0,2.491744,9.4,3.3,,2.5,,,60,60,41.5,5.13,.1315,9,1,9,46538.17127517792,10.748028,40.68842795973976,45.81159984429739,21985038297,5288720,86.500031,4156.9678,85.09999999999999,0,0,1,2,13.3,0,3,,,,,,1,1,0,0,0,10,0,0,0,0,0,0,0,0,0,1
35,106,122,Finland,2008,1,1,1,-1,10,1,0,1,0,2.436448,9,2.96,2.09,2.46,,,60,60,41.5,5.13,.1315,10,1,10,51186.48516038579,10.843231,43.08235040663543,46.83470673776055,19403251043,5313399,89.917061,3651.7588,85.09999999999999,0,0,0,2,13.3,0,3,,,,,,1,1,0,0,0,10,0,0,0,0,0,0,0,0,0,1
35,106,122,Finland,2009,1,1,1,-1,10,1,0,1,0,2.260575,8.9,2.96,2.09,2.46,,,60,60,40,5.13,.1315,10,1,10,44837.71087464631,10.710805,35.71246184380041,37.34490883134669,-8826571048.199999,5338871,73.057373,-1653.2655,85.09999999999999,0,0,0,2,13.3,0,3,,,,,,1,1,0,0,0,10,0,0,0,0,0,0,0,0,0,1
35,106,122,Finland,2010,1,1,1,-1,10,1,0,1,0,2.145837,9.199999999999999,2.9,2.7,2.6,,,60,60,40,5.13,.1315,10,1,10,43863.96692531874,10.688848,39.00310968925479,40.27215373945726,11370664419,5363352,79.275261,2120.0669,85.09999999999999,0,0,0,2,13.3,0,3,,,,,,1,1,0,0,0,10,0,0,0,0,0,0,0,0,0,1
